id,numeroInputs,vida_jogador1,vida_jogador2,primeiraTeclaJogador1,segundaTeclaJogador1,terceiraTeclaJogador1,quartaTeclaJogador1,turnoAtual,turno_ataque,turno_defesa,turnoJogador1,partida,teclaDisponivel_1,teclaDisponivel_2,teclaDisponivel_3,teclaDisponivel_4,teclaDisponivel_5,teclaDisponivel_6,teclaDisponivel_7,delta_vida_j1,delta_vida_j2,ratio_vida,total_teclas_disponiveis,tecla_anterior_1,tecla_anterior_2,tecla_anterior_3,tecla_anterior_4,zona_vida_j1,zona_vida_j2,vantagem,turnos_desde_disponivel_1,turnos_desde_disponivel_2,turnos_desde_disponivel_3,turnos_desde_disponivel_4,turnos_desde_disponivel_5,turnos_desde_disponivel_6,turnos_desde_disponivel_7
Player1,4,32.999999999999986,27.5,2,1,6,1,8,1.0,0.0,ataque,1777,1,1,0,0,0,1,0,-26.000000000000007,-6.0,1.1999999563636374,3,6.0,5.0,5.0,1.0,1,1,1,0,0,5,4,2,0,2
Player1,4,25.999999999999982,2.299999999999997,2,5,6,2,9,0.0,1.0,defesa,1777,0,1,0,0,1,1,1,-7.0000000000000036,-25.200000000000003,11.304342911155262,4,2.0,6.0,5.0,5.0,1,0,1,1,0,6,5,0,0,0
Player1,4,100.0,100.0,5,7,3,1,0,1.0,0.0,ataque,1778,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,73.0,5,1,4,6,1,0.0,1.0,defesa,1778,1,1,1,1,1,1,1,0.0,-27.0,1.3698629949333836,7,5.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,84.0,68.0,4,6,4,6,2,1.0,0.0,ataque,1778,0,1,0,1,0,1,0,-16.0,-5.0,1.2352940994809691,3,5.0,5.0,0.0,0.0,3,2,1,1,0,1,0,1,0,1
Player1,4,84.0,55.5,2,3,3,2,3,0.0,1.0,defesa,1778,0,1,1,0,0,1,1,0.0,-12.5,1.5135134862430004,4,4.0,5.0,5.0,0.0,3,2,1,2,0,0,1,2,0,0
Player1,4,76.5,55.5,1,7,6,6,4,1.0,0.0,ataque,1778,1,1,0,0,1,1,1,-7.5,0.0,1.3783783535427325,5,2.0,4.0,5.0,5.0,3,2,1,0,0,1,2,0,0,0
Player1,4,86.5,44.0,6,7,5,2,5,0.0,1.0,defesa,1778,1,1,0,0,1,1,1,10.0,-11.5,1.96590904622934,5,1.0,2.0,4.0,5.0,3,1,1,0,0,2,3,0,0,0
Player1,4,76.39999999999999,54.0,6,5,6,5,6,1.0,0.0,ataque,1778,0,1,0,0,1,1,0,-10.100000000000009,10.0,1.4148147886145408,3,6.0,1.0,2.0,4.0,3,2,1,1,0,3,4,0,0,1
Player1,4,74.39999999999999,38.7,6,6,2,1,7,0.0,1.0,defesa,1778,1,1,0,0,0,1,0,-2.0,-15.299999999999997,1.922480570478538,3,6.0,6.0,1.0,2.0,2,1,1,0,0,4,5,1,0,2
Player1,4,59.8,38.7,7,7,1,2,8,1.0,0.0,ataque,1778,1,1,0,0,0,1,1,-14.599999999999994,0.0,1.545219598314739,4,6.0,6.0,6.0,1.0,2,1,1,0,0,5,6,2,0,0
Player1,4,57.8,12.300000000000004,5,5,5,5,9,0.0,1.0,defesa,1778,0,1,0,0,1,1,1,-2.0,-26.4,4.699186609822226,4,7.0,6.0,6.0,6.0,2,0,1,1,0,6,7,0,0,0
Player1,4,100.0,100.0,6,1,3,1,0,1.0,0.0,ataque,1779,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,78.0,5,3,5,5,1,0.0,1.0,defesa,1779,1,1,1,1,1,1,1,0.0,-22.0,1.2820512656147274,7,6.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,81.0,84.0,5,7,5,6,2,1.0,0.0,ataque,1779,0,1,0,1,1,1,1,-19.0,6.0,0.9642857028061226,5,5.0,6.0,0.0,0.0,3,3,0,1,0,1,0,0,0,0
Player1,4,75.0,52.0,7,4,7,1,3,0.0,1.0,defesa,1779,1,1,0,1,0,1,1,-6.0,-32.0,1.4423076645710065,5,5.0,5.0,6.0,0.0,2,2,1,0,0,2,0,1,0,0
Player1,4,43.0,42.0,4,2,1,6,4,1.0,0.0,ataque,1779,1,1,0,1,0,1,0,-32.0,-10.0,1.0238094994331073,4,7.0,5.0,5.0,6.0,1,1,1,0,0,3,0,2,0,1
Player1,4,43.0,16.5,2,6,5,6,5,0.0,1.0,defesa,1779,0,1,0,0,1,1,0,0.0,-25.5,2.6060604481175482,3,4.0,7.0,5.0,5.0,1,0,1,1,0,4,1,0,0,2
Player1,4,32.5,16.5,6,5,2,5,6,1.0,0.0,ataque,1779,0,1,0,0,1,1,1,-10.5,0.0,1.969696850321403,4,2.0,4.0,7.0,5.0,1,0,1,2,0,5,2,0,0,0
Player1,4,30.5,1.1999999999999993,1,1,6,7,7,0.0,1.0,defesa,1779,1,1,0,0,0,1,1,-2.0,-15.3,25.41664548612878,4,6.0,2.0,4.0,7.0,1,0,1,0,0,6,3,1,0,0
Player1,4,100.0,100.0,6,2,5,6,0,1.0,0.0,ataque,1780,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,74.0,4,4,2,1,1,0.0,1.0,defesa,1780,1,1,1,1,1,1,1,0.0,-26.0,1.351351333089847,7,6.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,99.0,74.0,3,6,4,1,2,1.0,0.0,ataque,1780,1,1,1,1,0,1,1,-1.0,0.0,1.3378378197589484,6,4.0,6.0,0.0,0.0,3,2,1,0,0,0,0,1,0,0
Player1,4,99.0,64.0,6,5,5,5,3,0.0,1.0,defesa,1780,0,1,1,0,1,1,1,0.0,-10.0,1.5468749758300786,5,3.0,4.0,6.0,0.0,3,2,1,1,0,0,1,0,0,0
Player1,4,91.8,72.0,5,5,6,2,4,1.0,0.0,ataque,1780,0,1,0,0,1,1,1,-7.200000000000003,8.0,1.274999982291667,4,6.0,3.0,4.0,6.0,3,2,1,2,0,1,2,0,0,0
Player1,4,91.8,46.5,1,2,3,2,5,0.0,1.0,defesa,1780,1,1,1,0,0,1,1,0.0,-25.5,1.9741935059313225,5,5.0,6.0,3.0,4.0,3,1,1,0,0,0,3,1,0,0
Player1,4,58.19999999999997,39.5,6,1,2,1,6,1.0,0.0,ataque,1780,1,1,0,0,0,1,1,-33.60000000000003,-7.0,1.473417684217273,4,1.0,5.0,6.0,3.0,2,1,1,0,0,1,4,2,0,0
Player1,4,46.19999999999997,15.5,5,7,6,5,7,0.0,1.0,defesa,1780,0,1,0,0,1,1,1,-12.0,-24.0,2.9806449689906453,4,6.0,1.0,5.0,6.0,1,0,1,1,0,2,5,0,0,0
Player1,4,28.59999999999998,19.5,5,5,6,7,8,1.0,0.0,ataque,1780,0,1,0,0,1,1,1,-17.599999999999987,4.0,1.4666665914529942,4,5.0,6.0,1.0,5.0,1,0,1,2,0,3,6,0,0,0
Player1,4,100.0,100.0,1,5,5,4,0,1.0,0.0,ataque,1781,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,75.0,3,4,7,6,1,0.0,1.0,defesa,1781,1,1,1,1,1,1,1,0.0,-25.0,1.3333333155555558,7,1.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,88.0,85.0,7,7,2,3,2,1.0,0.0,ataque,1781,0,1,1,0,0,1,1,-12.0,10.0,1.0352941054671283,4,3.0,1.0,0.0,0.0,3,3,1,1,0,0,1,1,0,0
Player1,4,88.0,68.0,1,1,2,6,3,0.0,1.0,defesa,1781,1,1,0,0,1,1,0,0.0,-17.0,1.294117628027682,4,7.0,3.0,1.0,0.0,3,2,1,0,0,1,2,0,0,1
Player1,4,74.0,78.0,1,5,2,2,4,1.0,0.0,ataque,1781,1,1,0,0,1,1,0,-14.0,10.0,0.9487179365548983,4,1.0,7.0,3.0,1.0,2,3,0,0,0,2,3,0,0,2
Player1,4,74.0,56.0,7,5,7,7,5,0.0,1.0,defesa,1781,0,1,0,0,1,1,1,0.0,-22.0,1.3214285478316332,4,1.0,1.0,7.0,3.0,2,2,1,1,0,3,4,0,0,0
Player1,4,56.39999999999999,52.0,6,2,7,7,6,1.0,0.0,ataque,1781,0,1,0,0,0,1,1,-17.60000000000001,-4.0,1.0846153637573968,3,7.0,1.0,1.0,7.0,2,2,1,2,0,4,5,1,0,0
Player1,4,51.39999999999999,29.8,1,2,1,1,7,0.0,1.0,defesa,1781,1,1,0,0,0,1,0,-5.0,-22.2,1.7248321568848266,3,6.0,7.0,1.0,1.0,2,1,1,0,0,5,6,2,0,1
Player1,4,24.79999999999999,22.8,6,5,5,5,8,1.0,0.0,ataque,1781,1,1,0,0,1,1,0,-26.6,-7.0,1.0877192505386288,4,1.0,6.0,7.0,1.0,0,0,1,0,0,6,7,0,0,2
Player1,4,22.79999999999999,1.3999999999999986,5,7,2,5,9,0.0,1.0,defesa,1781,0,1,0,0,1,1,1,-2.0,-21.400000000000002,16.285702653069546,4,6.0,1.0,6.0,7.0,0,0,1,1,0,7,8,0,0,0
Player1,4,100.0,100.0,2,5,5,3,0,1.0,0.0,ataque,1782,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,78.0,4,5,1,2,1,0.0,1.0,defesa,1782,1,1,1,1,1,1,1,0.0,-22.0,1.2820512656147274,7,2.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,83.5,78.0,1,4,7,7,2,1.0,0.0,ataque,1782,1,1,0,1,0,1,1,-16.5,0.0,1.0705128067882974,5,4.0,2.0,0.0,0.0,3,3,1,0,0,1,0,1,0,0
Player1,4,78.5,68.0,6,6,7,3,3,0.0,1.0,defesa,1782,0,1,1,0,0,1,1,-5.0,-10.0,1.154411747729239,4,1.0,4.0,2.0,0.0,3,2,1,1,0,0,1,2,0,0
Player1,4,73.0,68.0,2,5,2,5,4,1.0,0.0,ataque,1782,0,1,0,0,1,1,0,-5.5,0.0,1.073529395977509,3,6.0,1.0,4.0,2.0,2,2,1,2,0,1,2,0,0,1
Player1,4,71.0,48.0,2,1,2,6,5,0.0,1.0,defesa,1782,1,1,0,0,1,1,0,-2.0,-20.0,1.4791666358506952,4,2.0,6.0,1.0,4.0,2,1,1,0,0,2,3,0,0,2
Player1,4,47.0,48.0,1,1,7,7,6,1.0,0.0,ataque,1782,1,1,0,0,0,1,1,-24.0,0.0,0.9791666462673616,4,2.0,2.0,6.0,1.0,1,1,0,0,0,3,4,1,0,0
Player1,4,47.0,48.0,6,5,5,7,7,0.0,1.0,defesa,1782,0,1,0,0,1,1,1,0.0,0.0,0.9791666462673616,4,1.0,2.0,2.0,6.0,1,1,0,1,0,4,5,0,0,0
Player1,4,43.0,58.0,5,5,5,6,8,1.0,0.0,ataque,1782,0,1,0,0,1,1,0,-4.0,10.0,0.7413792975624259,3,6.0,1.0,2.0,2.0,1,2,0,2,0,5,6,0,0,1
Player1,4,43.0,49.6,6,1,6,1,9,0.0,1.0,defesa,1782,1,1,0,0,0,1,0,0.0,-8.399999999999999,0.8669354663924301,3,5.0,6.0,1.0,2.0,1,1,0,0,0,6,7,1,0,2
Player1,4,28.0,46.6,1,7,1,2,10,1.0,0.0,ataque,1782,1,1,1,0,0,1,1,-15.0,-3.0,0.6008583562047564,5,6.0,5.0,6.0,1.0,1,1,0,0,0,0,8,2,0,0
Player1,4,25.0,25.6,5,5,7,5,11,0.0,1.0,defesa,1782,0,1,0,0,1,1,1,-3.0,-21.0,0.9765624618530288,4,1.0,6.0,5.0,6.0,0,1,0,1,0,1,9,0,0,0
Player1,4,15.5,21.6,5,5,3,2,12,1.0,0.0,ataque,1782,0,1,1,0,1,1,0,-9.5,-4.0,0.7175925593707148,4,5.0,1.0,6.0,5.0,0,0,0,2,0,0,10,0,0,1
Player1,4,100.0,100.0,2,1,4,1,0,1.0,0.0,ataque,1783,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,82.5,4,3,6,7,1,0.0,1.0,defesa,1783,1,1,1,1,1,1,1,0.0,-17.5,1.212121197428834,7,2.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,91.5,92.5,6,6,2,5,2,1.0,0.0,ataque,1783,0,1,1,0,1,1,1,-8.5,10.0,0.9891891784952521,5,4.0,2.0,0.0,0.0,3,3,0,1,0,0,1,0,0,0
Player1,4,91.5,65.5,1,5,2,5,3,0.0,1.0,defesa,1783,1,1,0,0,1,1,0,0.0,-27.0,1.3969465435580681,4,6.0,4.0,2.0,0.0,3,2,1,0,0,1,2,0,0,1
Player1,4,65.49999999999999,65.5,3,2,6,2,4,1.0,0.0,ataque,1783,1,1,1,0,0,1,1,-26.000000000000014,0.0,0.9999999847328245,5,1.0,6.0,4.0,2.0,2,2,0,0,0,0,3,1,0,0
Player1,4,67.49999999999999,47.2,7,2,6,6,5,0.0,1.0,defesa,1783,0,1,0,0,0,1,1,2.0,-18.299999999999997,1.4300847154643066,3,3.0,1.0,6.0,4.0,2,1,1,1,0,1,4,2,0,0
Player1,4,49.09999999999998,44.2,1,1,5,6,6,1.0,0.0,ataque,1783,1,1,0,0,1,1,1,-18.400000000000006,-3.0,1.1108597033742145,5,7.0,3.0,1.0,6.0,1,1,1,0,0,2,5,0,0,0
Player1,4,47.09999999999998,27.6,2,2,5,1,7,0.0,1.0,defesa,1783,1,1,0,0,1,1,0,-2.0,-16.6,1.7065216772999383,4,1.0,7.0,3.0,1.0,1,1,1,0,0,3,6,0,0,1
Player1,4,28.899999999999977,27.6,2,2,2,7,8,1.0,0.0,ataque,1783,0,1,0,0,0,1,1,-18.200000000000003,0.0,1.0471014113369044,3,2.0,1.0,7.0,3.0,1,1,1,1,0,4,7,1,0,0
Player1,4,21.899999999999977,22.0,6,6,6,2,9,0.0,1.0,defesa,1783,0,1,0,0,0,1,1,-7.0,-5.600000000000001,0.9954545002066125,3,2.0,2.0,1.0,7.0,0,0,0,2,0,5,8,2,0,0
Player1,4,3.499999999999975,22.0,6,1,5,5,10,1.0,0.0,ataque,1783,1,1,0,0,1,1,0,-18.400000000000002,0.0,0.15909090185950334,4,6.0,2.0,2.0,1.0,0,0,0,0,0,6,9,0,0,1
Player1,4,100.0,100.0,2,7,4,5,0,1.0,0.0,ataque,1784,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,86.5,7,5,5,5,1,0.0,1.0,defesa,1784,1,1,1,1,1,1,1,0.0,-13.5,1.1560693507968862,7,2.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,82.6,86.5,3,3,6,1,2,1.0,0.0,ataque,1784,1,1,1,0,0,1,0,-17.400000000000006,0.0,0.9549132837582279,4,7.0,2.0,0.0,0.0,3,3,0,0,0,0,1,1,0,1
Player1,4,79.6,68.5,6,3,2,1,3,0.0,1.0,defesa,1784,1,1,1,1,0,1,0,-3.0,-18.0,1.1620437786562952,5,3.0,7.0,2.0,0.0,3,2,1,0,0,0,0,2,0,2
Player1,4,67.29999999999998,72.5,5,7,7,2,4,1.0,0.0,ataque,1784,0,1,0,0,1,1,1,-12.300000000000011,4.0,0.9282758492651605,4,6.0,3.0,7.0,2.0,2,2,0,1,0,1,1,0,0,0
Player1,4,71.29999999999998,51.5,4,5,2,4,5,0.0,1.0,defesa,1784,0,1,0,1,1,1,1,4.0,-21.0,1.3844659925346408,5,5.0,6.0,3.0,7.0,2,2,1,2,0,2,0,0,0,0
Player1,4,58.99999999999999,49.5,6,2,2,1,6,1.0,0.0,ataque,1784,1,1,0,0,0,1,0,-12.29999999999999,-2.0,1.1919191678400167,3,4.0,5.0,6.0,3.0,2,1,1,0,0,3,1,1,0,1
Player1,4,68.99999999999999,43.5,1,7,7,1,7,0.0,1.0,defesa,1784,1,1,0,0,0,1,1,9.999999999999993,-6.0,1.5862068600871984,4,6.0,4.0,5.0,6.0,2,1,1,0,0,4,2,2,0,0
Player1,4,54.09999999999999,41.5,5,5,7,2,8,1.0,0.0,ataque,1784,0,1,0,0,1,1,1,-14.899999999999999,-2.0,1.3036144264189293,4,1.0,6.0,4.0,5.0,2,1,1,1,0,5,3,0,0,0
Player1,4,49.09999999999999,21.5,2,5,5,2,9,0.0,1.0,defesa,1784,0,1,0,0,1,1,0,-5.0,-20.0,2.2837208240129843,3,5.0,1.0,6.0,4.0,1,0,1,2,0,6,4,0,0,1
Player1,4,40.899999999999984,21.5,2,2,1,6,10,1.0,0.0,ataque,1784,1,1,0,0,0,1,0,-8.200000000000003,0.0,1.9023254929150926,3,2.0,5.0,1.0,6.0,1,0,1,0,0,7,5,1,0,2
Player1,4,38.899999999999984,13.1,6,1,7,2,11,0.0,1.0,defesa,1784,1,1,0,0,0,1,1,-2.0,-8.4,2.969465422178211,4,2.0,2.0,5.0,1.0,1,0,1,0,0,8,6,2,0,0
Player1,4,25.399999999999984,13.1,5,7,5,7,12,1.0,0.0,ataque,1784,0,1,1,0,1,1,1,-13.5,0.0,1.9389311496999113,5,6.0,2.0,2.0,5.0,1,0,1,1,0,0,7,0,0,0
Player1,4,25.399999999999984,5.500000000000002,3,2,5,3,13,0.0,1.0,defesa,1784,0,1,1,0,1,1,0,0.0,-7.599999999999998,4.6181809785125445,4,5.0,6.0,2.0,2.0,1,0,1,2,0,0,8,0,0,1
Player1,4,100.0,100.0,4,5,2,2,0,1.0,0.0,ataque,1785,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,84.5,6,5,5,5,1,0.0,1.0,defesa,1785,1,1,1,1,1,1,1,0.0,-15.5,1.1834319386576102,7,4.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,78.80000000000001,81.5,3,1,1,1,2,1.0,0.0,ataque,1785,1,1,1,0,0,1,1,-21.19999999999999,-3.0,0.9668711537807222,5,6.0,4.0,0.0,0.0,3,3,0,0,0,0,1,1,0,0
Player1,4,82.80000000000001,61.5,1,1,3,2,3,0.0,1.0,defesa,1785,1,1,1,1,0,1,1,4.0,-20.0,1.3463414415229036,6,3.0,6.0,4.0,0.0,3,2,1,0,0,0,0,2,0,0
Player1,4,52.80000000000001,53.5,5,6,6,6,4,1.0,0.0,ataque,1785,0,1,0,0,1,1,1,-30.0,-8.0,0.986915869403442,4,1.0,3.0,6.0,4.0,2,2,0,1,0,1,1,0,0,0
Player1,4,54.80000000000001,32.5,7,2,5,6,5,0.0,1.0,defesa,1785,0,1,0,1,1,1,1,2.0,-21.0,1.6861537942721914,5,5.0,1.0,3.0,6.0,2,1,1,2,0,2,0,0,0,0
Player1,4,25.100000000000016,21.5,1,1,1,6,6,1.0,0.0,ataque,1785,1,1,0,0,0,1,1,-29.699999999999996,-11.0,1.167441806165498,4,7.0,5.0,1.0,3.0,1,0,1,0,0,3,1,1,0,0
Player1,4,100.0,100.0,5,6,6,6,0,1.0,0.0,ataque,1786,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,70.0,5,3,1,3,1,0.0,1.0,defesa,1786,1,1,1,1,1,1,1,0.0,-30.0,1.4285714081632657,7,5.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,83.0,77.0,6,3,4,6,2,1.0,0.0,ataque,1786,1,1,1,1,0,1,1,-17.0,7.0,1.0779220639230902,6,5.0,5.0,0.0,0.0,3,3,1,0,0,0,0,1,0,0
Player1,4,100.0,64.5,7,2,4,2,3,0.0,1.0,defesa,1786,0,1,0,1,0,1,1,17.0,-12.5,1.5503875728622083,4,6.0,5.0,5.0,0.0,3,2,1,1,0,1,0,2,0,0
Player1,4,83.0,64.5,6,5,1,5,4,1.0,0.0,ataque,1786,1,1,0,0,1,1,1,-17.0,0.0,1.286821685475633,5,7.0,6.0,5.0,5.0,3,2,1,0,0,2,1,0,0,0
Player1,4,83.0,58.0,5,5,6,6,5,0.0,1.0,defesa,1786,1,1,0,0,1,1,0,0.0,-6.5,1.431034458085613,4,6.0,7.0,6.0,5.0,3,2,1,0,0,3,2,0,0,1
Player1,4,55.80000000000001,58.0,2,7,2,7,6,1.0,0.0,ataque,1786,0,1,0,0,0,1,1,-27.19999999999999,0.0,0.962068948929846,3,5.0,6.0,7.0,6.0,2,2,0,1,0,4,3,1,0,0
Player1,4,47.80000000000001,33.0,6,1,1,2,7,0.0,1.0,defesa,1786,1,1,0,0,0,1,1,-8.0,-25.0,1.44848480459137,4,2.0,5.0,6.0,7.0,1,1,1,0,0,5,4,2,0,0
Player1,4,23.80000000000001,27.0,6,5,2,6,8,1.0,0.0,ataque,1786,1,1,0,0,1,1,0,-24.0,-6.0,0.8814814488340208,4,6.0,2.0,5.0,6.0,0,1,0,0,0,6,5,0,0,1
Player1,4,21.80000000000001,9.3,2,2,7,5,9,0.0,1.0,defesa,1786,0,1,0,0,1,1,1,-2.0,-17.7,2.3440857694531445,4,6.0,6.0,2.0,5.0,0,0,1,1,0,7,6,0,0,0
Player1,4,100.0,100.0,5,6,6,1,0,1.0,0.0,ataque,1787,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,70.0,5,5,6,5,1,0.0,1.0,defesa,1787,1,1,1,1,1,1,1,0.0,-30.0,1.4285714081632657,7,5.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,66.0,65.0,4,7,4,3,2,1.0,0.0,ataque,1787,0,1,1,1,0,1,1,-34.0,-5.0,1.015384599763314,5,5.0,5.0,0.0,0.0,2,2,1,1,0,0,0,1,0,0
Player1,4,66.0,59.5,1,4,1,6,3,0.0,1.0,defesa,1787,1,1,1,1,0,1,1,0.0,-5.5,1.1092436788362408,6,4.0,5.0,5.0,0.0,2,2,1,0,0,0,0,2,0,0
Player1,4,47.5,69.5,2,6,1,2,4,1.0,0.0,ataque,1787,1,1,0,0,1,1,0,-18.5,10.0,0.6834532275762126,4,1.0,4.0,5.0,5.0,1,2,0,0,0,1,1,0,0,1
Player1,4,47.5,62.0,5,5,7,6,5,0.0,1.0,defesa,1787,0,1,1,0,1,1,1,0.0,-7.5,0.7661290199011449,5,2.0,1.0,4.0,5.0,1,2,0,1,0,0,2,0,0,0
Player1,4,37.5,60.0,5,5,7,5,6,1.0,0.0,ataque,1787,0,1,0,0,1,1,1,-10.0,-2.0,0.6249999895833336,4,5.0,2.0,1.0,4.0,1,2,0,2,0,1,3,0,0,0
Player1,4,37.5,51.7,3,1,3,1,7,0.0,1.0,defesa,1787,1,1,1,0,0,1,0,0.0,-8.299999999999997,0.7253384772661803,4,5.0,5.0,2.0,1.0,1,2,0,0,0,0,4,1,0,1
Player1,4,18.5,49.7,2,6,6,1,8,1.0,0.0,ataque,1787,1,1,0,0,0,1,0,-19.0,-2.0,0.372233392912809,3,3.0,5.0,5.0,2.0,0,1,0,0,0,1,5,2,0,2
Player1,4,100.0,100.0,2,1,1,7,0,1.0,0.0,ataque,1788,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,73.0,4,5,2,1,1,0.0,1.0,defesa,1788,1,1,1,1,1,1,1,0.0,-27.0,1.3698629949333836,7,2.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,80.5,73.0,5,4,6,3,2,1.0,0.0,ataque,1788,0,1,1,1,1,1,0,-19.5,0.0,1.102739710921374,5,4.0,2.0,0.0,0.0,3,2,1,1,0,0,0,0,0,1
Player1,4,80.5,57.1,3,3,6,6,3,0.0,1.0,defesa,1788,0,1,1,0,0,1,1,0.0,-15.899999999999999,1.4098073308264916,4,5.0,4.0,2.0,0.0,3,2,1,2,0,0,1,1,0,0
Player1,4,77.5,84.1,2,1,7,1,4,1.0,0.0,ataque,1788,1,1,0,0,0,1,1,-3.0,26.999999999999993,0.9215219866644235,4,3.0,5.0,4.0,2.0,3,3,0,0,0,1,2,2,0,0
Player1,4,77.5,57.1,7,1,5,2,5,0.0,1.0,defesa,1788,1,1,0,0,1,1,1,0.0,-26.999999999999993,1.3572679271932062,5,2.0,3.0,5.0,4.0,3,2,1,0,0,2,3,0,0,0
Player1,4,68.5,55.1,6,5,6,5,6,1.0,0.0,ataque,1788,0,1,0,0,1,1,0,-9.0,-2.0,1.2431941698149878,3,7.0,2.0,3.0,5.0,2,2,1,1,0,3,4,0,0,1
Player1,4,68.5,36.1,2,6,6,2,7,0.0,1.0,defesa,1788,0,1,0,0,0,1,0,0.0,-19.0,1.897506872645239,2,6.0,7.0,2.0,3.0,2,1,1,2,0,4,5,1,0,2
Player1,4,50.9,32.099999999999994,2,1,2,1,8,1.0,0.0,ataque,1788,1,1,0,0,0,1,1,-17.6,-4.000000000000007,1.5856697325336535,4,2.0,6.0,7.0,2.0,2,1,1,0,0,5,6,2,0,0
Player1,4,45.9,13.399999999999991,1,1,7,5,9,0.0,1.0,defesa,1788,1,1,0,0,1,1,1,-5.0,-18.700000000000003,3.4253728787035187,5,2.0,2.0,6.0,7.0,1,0,1,0,0,6,7,0,0,0
Player1,4,23.500000000000004,6.399999999999992,6,2,5,5,10,1.0,0.0,ataque,1788,0,1,0,0,1,1,1,-22.399999999999995,-6.999999999999999,3.6718744262696257,4,1.0,2.0,2.0,6.0,0,0,1,1,0,7,8,0,0,0
Player1,4,100.0,100.0,4,5,2,1,0,1.0,0.0,ataque,1789,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,80.5,2,3,5,1,1,0.0,1.0,defesa,1789,1,1,1,1,1,1,1,0.0,-19.5,1.2422360094132172,7,4.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,87.99999999999999,85.5,7,7,7,3,2,1.0,0.0,ataque,1789,0,1,1,0,0,1,1,-12.000000000000014,5.0,1.0292397540439793,4,2.0,4.0,0.0,0.0,3,3,1,1,0,0,1,1,0,0
Player1,4,84.99999999999999,47.0,7,4,4,4,3,0.0,1.0,defesa,1789,0,1,0,1,0,1,1,-3.0,-38.5,1.8085105998189233,4,7.0,2.0,4.0,0.0,3,1,1,2,0,1,0,2,0,0
Player1,4,81.99999999999999,43.0,1,1,2,2,4,1.0,0.0,ataque,1789,1,1,0,0,1,1,0,-3.0,-4.0,1.9069766998377509,4,7.0,7.0,2.0,4.0,3,1,1,0,0,2,1,0,0,1
Player1,4,92.0,29.1,1,1,1,1,5,0.0,1.0,defesa,1789,1,1,0,0,1,1,0,10.000000000000014,-13.899999999999999,3.1615119188483876,4,1.0,7.0,7.0,2.0,3,1,1,0,0,3,2,0,0,2
Player1,4,91.0,29.1,5,6,6,5,6,1.0,0.0,ataque,1789,0,1,0,0,1,1,1,-1.0,0.0,3.127147658860905,4,1.0,1.0,7.0,7.0,3,1,1,1,0,4,3,0,0,0
